athleteLabel,occupationOrSportLabel,dateOfBirth,dateOfDeath
Barry Wallace,association football,1959-04-17T00:00:00Z,2006-10-17T00:00:00Z
Barry Waters,Australian rules football,1928-12-29T00:00:00Z,2023-07-08T00:00:00Z
Barry Watkins,association football,1921-11-30T00:00:00Z,2004-06-20T00:00:00Z
Barry Webster,association football,1935-03-03T00:00:00Z,2023-04-01T00:00:00Z
Barry Wilkins,ice hockey,1947-02-28T00:00:00Z,2011-06-26T00:00:00Z
Barry Wilkinson,association football,1936-06-16T00:00:00Z,2004-05-01T00:00:00Z
Bart Carlier,association football,1929-06-23T00:00:00Z,2017-05-04T00:00:00Z
Bart Dinsmore,Australian rules football,1879-11-17T00:00:00Z,1970-01-27T00:00:00Z
Bart McGhee,association football,1899-04-30T00:00:00Z,1979-01-26T00:00:00Z
Bart Purvis,association football,1919-10-15T00:00:00Z,2001-01-01T00:00:00Z
Bart Van Lancker,association football,1973-03-17T00:00:00Z,2021-06-23T00:00:00Z
Barthel Thomas,association football,1929-09-14T00:00:00Z,2005-10-23T00:00:00Z
Bartholomew Opoku,association football,1990-01-01T00:00:00Z,2010-03-09T00:00:00Z
Barthélemy Guidoni,association football,1932-04-16T00:00:00Z,2022-11-21T00:00:00Z
Barthélémy Gallard,association football,1924-02-02T00:00:00Z,2009-03-12T00:00:00Z
Barthélémy Mésas,association football,1931-07-21T00:00:00Z,2012-12-30T00:00:00Z
Barthô,association football,1899-01-28T00:00:00Z,1935-04-17T00:00:00Z
Bartol Čulić,association football,1907-03-06T00:00:00Z,1948-04-30T00:00:00Z
Bartolomeo Tarantino,association football,1937-04-03T00:00:00Z,2012-07-14T00:00:00Z
Bartolomé Colombo,association football,1916-08-24T00:00:00Z,1989-01-01T00:00:00Z
Bartolomé Lloveras,association football,1895-01-01T00:00:00Z,2000-01-01T00:00:00Z
Bartolomé Macías,association football,1901-02-03T00:00:00Z,1966-04-10T00:00:00Z
Bartolomé Murillo Pascual,association football,1923-08-05T00:00:00Z,2012-09-18T00:00:00Z
Bartolomé Vargas Lugo,association football,1900-01-01T00:00:00Z,2000-01-01T00:00:00Z
Bartomeu Terradas,association football,1874-01-01T00:00:00Z,1948-01-01T00:00:00Z
Barton Bradley,ice hockey,1930-07-29T00:00:00Z,2006-09-16T00:00:00Z
Bas Paauwe,association football,1911-10-04T00:00:00Z,1989-02-27T00:00:00Z
Bas Paauwe,association football,1936-02-23T00:00:00Z,2015-09-09T00:00:00Z
Bas Timmerman,association football,1920-09-07T00:00:00Z,1939-05-29T00:00:00Z
Basel Mahdi Hammadi,association football,1943-01-01T00:00:00Z,2020-03-31T00:00:00Z
Basel Mahdi Hammadi,association football,1944-07-01T00:00:00Z,2020-03-31T00:00:00Z
Bashar Rashid,association football,1949-01-01T00:00:00Z,1978-01-01T00:00:00Z
Bashir Abdel Samad,association football,1966-08-20T00:00:00Z,2023-10-19T00:00:00Z
Bashir Ben Mustapha,association football,1850-01-01T00:00:00Z,2000-01-01T00:00:00Z
Bashir Kekli,association football,1940-10-28T00:00:00Z,1996-06-06T00:00:00Z
Basil Acres,association football,1926-11-27T00:00:00Z,2000-07-23T00:00:00Z
Basil Bretherton,Australian rules football,1917-04-26T00:00:00Z,1997-07-19T00:00:00Z
Basil Collins,Australian rules football,1891-06-11T00:00:00Z,1946-02-03T00:00:00Z
Basil Gates,association football,1896-01-01T00:00:00Z,1974-01-07T00:00:00Z
Basil Hansen,ice hockey,1926-10-07T00:00:00Z,2015-01-02T00:00:00Z
Basil Hayward,association football,1928-04-07T00:00:00Z,1989-12-09T00:00:00Z
Basil Hunter,Australian rules football,1925-11-29T00:00:00Z,1970-09-18T00:00:00Z
Basil Kiernan,Australian rules football,1897-05-16T00:00:00Z,1954-02-02T00:00:00Z
Basil McCormack,Australian rules football,1904-08-03T00:00:00Z,1973-02-19T00:00:00Z
Basil Nehill,Australian rules football,1891-06-10T00:00:00Z,1942-03-05T00:00:00Z
Basil Nicholson,association football,1913-01-01T00:00:00Z,1985-08-20T00:00:00Z
Basil O'Rourke,Australian rules football,1930-01-27T00:00:00Z,2017-03-03T00:00:00Z
Basil Onyons,Australian rules football,1887-03-14T00:00:00Z,1967-05-31T00:00:00Z
Basil Patchitt,association football,1900-08-12T00:00:00Z,1991-07-02T00:00:00Z
Basil Rigg,Australian rules football,1925-08-12T00:00:00Z,2025-03-15T00:00:00Z
Basil Smith,Australian rules football,1901-12-21T00:00:00Z,1992-08-28T00:00:00Z
Basil Wood,association football,1900-11-09T00:00:00Z,1977-01-01T00:00:00Z
Basilio Nieto,association football,1916-08-08T00:00:00Z,2007-11-07T00:00:00Z
Basri Dirimlili,association football,1928-12-02T00:00:00Z,1997-09-14T00:00:00Z
Basri Dirimlili,association football,1929-01-01T00:00:00Z,1997-09-14T00:00:00Z
Basri Dirimlili,association football,1929-06-07T00:00:00Z,1997-09-14T00:00:00Z
Bassano Daccò,association football,1898-09-02T00:00:00Z,1977-07-07T00:00:00Z
Basílio Marques,association football,1966-05-09T00:00:00Z,2020-08-15T00:00:00Z
Batatais,association football,1910-05-20T00:00:00Z,1960-07-16T00:00:00Z
Battista Pederzoli,association football,1901-08-14T00:00:00Z,1984-11-27T00:00:00Z
Battista Pisa,association football,1894-01-01T00:00:00Z,1962-12-20T00:00:00Z
Battista Rota,association football,1932-07-18T00:00:00Z,2018-07-10T00:00:00Z
Battista Tresoldi,association football,1930-12-29T00:00:00Z,1978-08-02T00:00:00Z
Battista Vielmi,association football,1884-12-18T00:00:00Z,1951-05-09T00:00:00Z
Batty Garvey,association football,1864-12-01T00:00:00Z,1932-01-01T00:00:00Z
Batty Schröder,association football,1889-01-18T00:00:00Z,1956-01-06T00:00:00Z
Batuk Nandi,association football,1929-01-01T00:00:00Z,2001-09-23T00:00:00Z
Bauer,association football,1925-11-21T00:00:00Z,2007-02-04T00:00:00Z
Bauyrzhan Baimukhammedov,association football,1948-02-15T00:00:00Z,2015-04-05T00:00:00Z
Baven Penton,association football,1890-01-01T00:00:00Z,1967-01-01T00:00:00Z
Bavua Ntinu Andrew,karate,1939-03-22T00:00:00Z,2013-10-05T00:00:00Z
Bavua Ntinu Andrew,judo,1939-03-22T00:00:00Z,2013-10-05T00:00:00Z
Bavua Ntinu Andrew,wrestling,1939-03-22T00:00:00Z,2013-10-05T00:00:00Z
Bayram Budaqov,association football,1994-01-08T00:00:00Z,2020-10-10T00:00:00Z
Baz Bastien,ice hockey,1919-08-29T00:00:00Z,1983-03-15T00:00:00Z
Bazil Marian,association football,1922-11-07T00:00:00Z,2008-01-19T00:00:00Z
Bearcat Brown,wrestling,1935-01-01T00:00:00Z,1996-01-01T00:00:00Z
Beasley Kearney,Australian rules football,1891-12-02T00:00:00Z,1972-10-11T00:00:00Z
Beat Rüedi,ice hockey,1920-02-19T00:00:00Z,2009-10-29T00:00:00Z
Beata Maksymow,judo,1967-07-27T00:00:00Z,2024-06-09T00:00:00Z
Beata Welfle,karate,1985-03-21T00:00:00Z,2016-12-01T00:00:00Z
Beate Grimsrud,association football,1963-04-28T00:00:00Z,2020-07-01T00:00:00Z
Beattie Ramsay,ice hockey,1895-08-11T00:00:00Z,1952-09-30T00:00:00Z
Beaudouin Bobutaka Bokina,association football,1958-01-01T00:00:00Z,1984-01-01T00:00:00Z
Beaumont Asquith,association football,1910-09-16T00:00:00Z,1977-04-12T00:00:00Z
Beaumont Jarrett,association football,1855-07-18T00:00:00Z,1905-04-11T00:00:00Z
Beb Bakhuijs,association football,1909-04-16T00:00:00Z,1982-07-07T00:00:00Z
Bebel García García,association football,1914-01-01T00:00:00Z,1936-07-29T00:00:00Z
Bedeuzinho,association football,1935-01-03T00:00:00Z,2002-08-21T00:00:00Z
Bedford Jezzard,association football,1927-10-19T00:00:00Z,2005-05-21T00:00:00Z
Bedii Yazıcı,association football,1914-01-01T00:00:00Z,1997-01-01T00:00:00Z
Bedri Gürsoy,association football,1902-01-01T00:00:00Z,1994-02-04T00:00:00Z
Bedri Gürsoy,association football,1916-01-01T00:00:00Z,1991-01-01T00:00:00Z
Bedřich Baroš,ice hockey,1936-06-24T00:00:00Z,1974-12-14T00:00:00Z
Bedřich Jezbera,association football,1911-03-06T00:00:00Z,1972-07-04T00:00:00Z
Bedřich Köhler,association football,1932-02-11T00:00:00Z,2018-08-05T00:00:00Z
Bedřich Pech,association football,1910-01-01T00:00:00Z,1977-01-01T00:00:00Z
Bedřich Soukal,association football,1940-12-10T00:00:00Z,2014-07-04T00:00:00Z
Bedřich Vacek,association football,1919-08-17T00:00:00Z,http://www.wikidata.org/.well-known/genid/8c201b7346adde07d24568914e94c0d8
Bedřich Šonka,association football,1933-02-02T00:00:00Z,2017-02-25T00:00:00Z
Beethoven Javier,association football,1947-06-20T00:00:00Z,2017-08-09T00:00:00Z
Bejkush Birçe,association football,1943-02-13T00:00:00Z,2024-06-30T00:00:00Z
Bejo Sugiantoro,association football,1977-04-02T00:00:00Z,2025-02-25T00:00:00Z
Bekir Refet,association football,1899-05-22T00:00:00Z,1977-04-05T00:00:00Z
Bekir Sıtkı Bircan,association football,1884-01-01T00:00:00Z,1967-06-26T00:00:00Z
Bekir Türkgeldi,association football,1935-04-01T00:00:00Z,2013-10-01T00:00:00Z
Bektaş Yurttaş,association football,1947-11-18T00:00:00Z,2018-07-16T00:00:00Z
Bel'ange Epako,association football,1995-04-17T00:00:00Z,2013-06-10T00:00:00Z
Bela Herczeg,association football,1911-12-06T00:00:00Z,2004-06-02T00:00:00Z
Bela Juhasz,wrestling,1906-01-01T00:00:00Z,1967-01-01T00:00:00Z
Bela Šefer,association football,1899-01-01T00:00:00Z,1971-07-14T00:00:00Z
Belarmino Carlos Leal D'Ávila,association football,1896-11-26T00:00:00Z,1980-05-05T00:00:00Z
Belarmino Castro González,association football,1912-10-01T00:00:00Z,1984-04-01T00:00:00Z
Belaïd Lacarne,association football,1940-10-26T00:00:00Z,2024-10-15T00:00:00Z
Belisario Osuna,association football,1888-05-05T00:00:00Z,1920-01-01T00:00:00Z
Bella Raey,association football,1900-01-01T00:00:00Z,1979-01-01T00:00:00Z
Bello Musa Kofarmata,association football,1988-05-12T00:00:00Z,2022-11-02T00:00:00Z
Belmácio Pousa Godinho,association football,1892-05-27T00:00:00Z,1980-02-21T00:00:00Z
Belo Malaga,association football,1932-07-31T00:00:00Z,2023-11-01T00:00:00Z
Belyay Bekyashev,association football,1928-10-01T00:00:00Z,1978-01-01T00:00:00Z
Ben Aarts,association football,1941-04-10T00:00:00Z,2010-05-14T00:00:00Z
Ben Acheampong,association football,1939-02-02T00:00:00Z,2019-11-01T00:00:00Z
Ben Acton,ice hockey,1927-07-12T00:00:00Z,2020-07-10T00:00:00Z
Ben Acton,ice hockey,1927-12-02T00:00:00Z,2020-07-10T00:00:00Z
Ben Appleby,association football,1876-06-13T00:00:00Z,1961-10-22T00:00:00Z
Ben Bamfuchile,association football,1960-04-12T00:00:00Z,2007-12-27T00:00:00Z
Ben Bateman,association football,1892-11-20T00:00:00Z,1961-01-01T00:00:00Z
Ben Baxter,Australian rules football,1876-11-13T00:00:00Z,1934-01-30T00:00:00Z
Ben Beynon,association football,1894-03-14T00:00:00Z,1969-05-21T00:00:00Z
Ben Boardman,association football,1899-01-01T00:00:00Z,1964-01-01T00:00:00Z
Ben Bull,association football,1873-05-01T00:00:00Z,1933-01-01T00:00:00Z
Ben Burley,association football,1907-11-02T00:00:00Z,2003-01-25T00:00:00Z
Ben Cherski,ice hockey,1929-10-29T00:00:00Z,2017-05-19T00:00:00Z
Ben Clarke,association football,1911-08-06T00:00:00Z,1981-10-29T00:00:00Z
Ben Craythorne,association football,1882-01-21T00:00:00Z,1953-01-01T00:00:00Z
Ben Davies,association football,1888-06-09T00:00:00Z,1970-01-01T00:00:00Z
Ben Ellis,association football,1906-04-11T00:00:00Z,1968-01-01T00:00:00Z
Ben Garfield,association football,1872-08-18T00:00:00Z,1942-12-10T00:00:00Z
Ben Hadley,association football,1871-01-01T00:00:00Z,1937-01-01T00:00:00Z
Ben Hair,Australian rules football,1892-09-29T00:00:00Z,1974-10-01T00:00:00Z
Ben Hall,association football,1881-03-06T00:00:00Z,1963-01-01T00:00:00Z
Ben Hannigan,association football,1943-09-03T00:00:00Z,2021-02-04T00:00:00Z
Ben Heijn,association football,1917-01-10T00:00:00Z,1995-02-11T00:00:00Z
Ben Hoogstede,association football,1888-03-16T00:00:00Z,1962-06-13T00:00:00Z
Ben Hulse,association football,1875-08-03T00:00:00Z,1950-05-30T00:00:00Z
Ben Idrissa Dermé,association football,1982-01-21T00:00:00Z,2016-09-11T00:00:00Z
Ben Kavanagh,Australian rules football,1905-02-14T00:00:00Z,1978-09-01T00:00:00Z
Ben Koufie,association football,1932-06-05T00:00:00Z,2016-07-04T00:00:00Z
Ben Langmaid,ice hockey,1909-03-26T00:00:00Z,1938-08-22T00:00:00Z
Ben M. Jannif,association football,1907-01-01T00:00:00Z,1985-03-22T00:00:00Z
Ben Main,Australian rules football,1887-05-20T00:00:00Z,1958-07-04T00:00:00Z
Ben Marden,association football,1927-02-02T00:00:00Z,2000-01-01T00:00:00Z
Ben Marsden,association football,1898-05-05T00:00:00Z,1971-01-01T00:00:00Z
Ben Morton,association football,1910-08-28T00:00:00Z,1962-11-01T00:00:00Z
Ben Olney,association football,1899-03-30T00:00:00Z,1943-09-23T00:00:00Z
Ben Oumar Sy,association football,1926-01-08T00:00:00Z,2001-08-25T00:00:00Z
Ben Peeters,association football,1919-10-28T00:00:00Z,2008-04-29T00:00:00Z
Ben Prosser,association football,1878-01-01T00:00:00Z,1936-01-01T00:00:00Z
Ben Sandford,Australian rules football,1877-11-14T00:00:00Z,1942-06-26T00:00:00Z
Ben Shearman,association football,1884-12-02T00:00:00Z,1958-10-01T00:00:00Z
Ben Stom,association football,1886-10-13T00:00:00Z,1965-08-18T00:00:00Z
Ben Tap,association football,1914-04-13T00:00:00Z,1990-11-16T00:00:00Z
Ben Tijnagel,ice hockey,1964-06-12T00:00:00Z,2005-12-05T00:00:00Z
Ben Twell,association football,1903-08-30T00:00:00Z,1986-01-01T00:00:00Z
Ben Underwood,association football,1901-09-30T00:00:00Z,1958-03-09T00:00:00Z
Ben Verweij,association football,1895-08-31T00:00:00Z,1951-07-14T00:00:00Z
Ben Vogel,association football,1903-03-09T00:00:00Z,1990-06-09T00:00:00Z
Ben Warburton,association football,1864-01-01T00:00:00Z,1943-01-01T00:00:00Z
Ben Warren,association football,1879-05-07T00:00:00Z,1917-01-15T00:00:00Z
Ben Wheelhouse,association football,1902-09-23T00:00:00Z,1985-01-01T00:00:00Z
Ben Whittam,Australian rules football,1909-08-27T00:00:00Z,1995-04-22T00:00:00Z
Ben Williams,association football,1900-10-29T00:00:00Z,1968-01-05T00:00:00Z
Ben Wonnacott,association football,1909-12-31T00:00:00Z,1989-01-01T00:00:00Z
Ben van Gelder,association football,1918-01-09T00:00:00Z,2003-08-14T00:00:00Z
Ben-Zion Bayer,association football,1936-01-01T00:00:00Z,2021-08-29T00:00:00Z
Benaouda Boudjellal,association football,1926-01-01T00:00:00Z,2014-05-16T00:00:00Z
Bence Lázár,association football,1991-03-21T00:00:00Z,2018-02-22T00:00:00Z
Bence Rakaczki,association football,1993-05-14T00:00:00Z,2014-01-16T00:00:00Z
Bendt Jørgensen,association football,1924-05-24T00:00:00Z,2000-01-31T00:00:00Z
Benedetto Benedetti,association football,1907-06-30T00:00:00Z,1978-01-13T00:00:00Z
Benedetto Del Re,association football,1905-10-28T00:00:00Z,1981-05-01T00:00:00Z
Benedetto Gola,association football,1904-12-28T00:00:00Z,1988-11-10T00:00:00Z
Benedetto Stella,association football,1913-01-30T00:00:00Z,1993-04-24T00:00:00Z
Benedicto Antonio Angeli,association football,1939-02-10T00:00:00Z,2021-06-03T00:00:00Z
Benedicto Bravo,association football,1962-05-08T00:00:00Z,2020-12-24T00:00:00Z
Benedicto Dantas,association football,1900-01-01T00:00:00Z,2000-01-01T00:00:00Z
Benedicto Godoy Véizaga,association football,1924-07-28T00:00:00Z,http://www.wikidata.org/.well-known/genid/42ad631326cd798d5e200738e057b4c8
Benedicto Zacconi,association football,1906-10-30T00:00:00Z,1944-02-11T00:00:00Z
Benedicto Zacconi,association football,1906-10-31T00:00:00Z,1944-02-11T00:00:00Z
Benedito Custódio Ferreira,association football,1930-07-03T00:00:00Z,2020-12-12T00:00:00Z
Benedito de Assis da Silva,association football,1952-11-12T00:00:00Z,2014-07-06T00:00:00Z
Benedykt Nocoń,association football,1974-01-19T00:00:00Z,2002-07-18T00:00:00Z
Benet Roca i Farrera,association football,1902-10-13T00:00:00Z,1978-09-12T00:00:00Z
Bengt Ahlin,association football,1932-08-05T00:00:00Z,2002-06-22T00:00:00Z
Bengt Andrén,association football,1916-03-02T00:00:00Z,1987-12-30T00:00:00Z
Bengt Anlert,association football,1934-05-09T00:00:00Z,2018-10-09T00:00:00Z
Bengt Bengmark,association football,1931-03-21T00:00:00Z,2023-12-09T00:00:00Z
Bengt Berndtsson,association football,1933-01-26T00:00:00Z,2015-06-04T00:00:00Z
Bengt Bornström,ice hockey,1934-06-06T00:00:00Z,2007-01-01T00:00:00Z
Bengt Elofsson,association football,1928-07-08T00:00:00Z,2016-12-18T00:00:00Z
Bengt Essman,association football,1913-09-24T00:00:00Z,1990-12-09T00:00:00Z
Bengt Flisberg,association football,1907-12-01T00:00:00Z,1983-09-03T00:00:00Z
Bengt Gustavsson,association football,1928-01-13T00:00:00Z,2017-02-16T00:00:00Z
Bengt Hugo Jonsson,association football,1900-03-28T00:00:00Z,1988-11-22T00:00:00Z
Bengt Johansson,wrestling,1926-01-04T00:00:00Z,2008-04-09T00:00:00Z
Bengt Kjell,association football,1926-04-11T00:00:00Z,2020-04-22T00:00:00Z
Bengt Larsson,ice hockey,1927-01-27T00:00:00Z,2010-06-04T00:00:00Z
Bengt Liedstrand,ice hockey,1911-10-25T00:00:00Z,2003-03-26T00:00:00Z
Bengt Lindblad,wrestling,1925-08-26T00:00:00Z,1993-03-06T00:00:00Z
Bengt Lindqvist,ice hockey,1934-04-21T00:00:00Z,2023-01-01T00:00:00Z
Bengt Lindskog,association football,1933-02-25T00:00:00Z,2008-01-14T00:00:00Z
Bengt Lundell,association football,1917-08-05T00:00:00Z,1994-10-01T00:00:00Z
Bengt Madsen,association football,1942-10-05T00:00:00Z,2021-11-01T00:00:00Z
Bengt Mossberg,association football,1920-12-30T00:00:00Z,2011-06-06T00:00:00Z
Bengt Nyholm,association football,1930-01-30T00:00:00Z,2015-09-10T00:00:00Z
Bengt Pettersson,association football,1933-11-03T00:00:00Z,1991-08-11T00:00:00Z
Bengt Ragnarsson,association football,1934-11-27T00:00:00Z,2021-08-21T00:00:00Z
Bengt Rosenqvist,association football,1921-09-03T00:00:00Z,1995-03-20T00:00:00Z
Bengt Salomonsson,association football,1935-09-28T00:00:00Z,1994-11-01T00:00:00Z
Bengt Åkerblom,ice hockey,1967-05-02T00:00:00Z,1995-10-15T00:00:00Z
Bengt-Arne Strömberg,association football,1954-02-13T00:00:00Z,2024-11-27T00:00:00Z
Beniamino Cancian,association football,1936-03-21T00:00:00Z,2025-04-14T00:00:00Z
Beniamino Nicola,association football,1879-12-04T00:00:00Z,1963-08-17T00:00:00Z
Benigno Belausteguigoitia Landaluce,association football,1879-01-16T00:00:00Z,1946-01-01T00:00:00Z
Benigno Dalmazzo,association football,1895-01-05T00:00:00Z,1916-07-01T00:00:00Z
Benigno De Grandi,association football,1924-06-15T00:00:00Z,2014-12-11T00:00:00Z
Benigno Gutiérrez,association football,1925-09-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/d020d28670a02a16262d228e627eb26f
Benito Albini,association football,1937-12-12T00:00:00Z,1999-11-11T00:00:00Z
Benito Armingol,association football,1919-09-07T00:00:00Z,1971-11-09T00:00:00Z
Benito Boldi,association football,1934-02-19T00:00:00Z,2021-02-03T00:00:00Z
Benito Carvajales,association football,1913-07-25T00:00:00Z,http://www.wikidata.org/.well-known/genid/44430e1308bacfee3b8fb6805a7187f3
Benito Cejas,association football,1934-02-03T00:00:00Z,2017-01-19T00:00:00Z
Benito Contreras,association football,1905-05-16T00:00:00Z,1972-07-01T00:00:00Z
Benito Díaz,association football,1898-07-17T00:00:00Z,1990-04-01T00:00:00Z
Benito García,association football,1915-04-03T00:00:00Z,1999-08-24T00:00:00Z
Benito Joanet,association football,1935-09-15T00:00:00Z,2020-03-22T00:00:00Z
Benito Lorenzi,association football,1925-12-20T00:00:00Z,2007-03-03T00:00:00Z
Benito Mosso,association football,1894-11-05T00:00:00Z,1954-01-01T00:00:00Z
Benito Pérez Jáuregui,association football,1912-02-08T00:00:00Z,1959-03-30T00:00:00Z
Benito Ruibal Herranz,association football,1913-04-16T00:00:00Z,2001-11-30T00:00:00Z
Benito Sarti,association football,1936-07-23T00:00:00Z,2020-02-04T00:00:00Z
Benito Stirpe,association football,1923-06-03T00:00:00Z,2008-12-18T00:00:00Z
Benjamin Bellamy,association football,1891-04-22T00:00:00Z,1985-12-22T00:00:00Z
Benjamin Bwalya,association football,1961-08-25T00:00:00Z,1999-02-09T00:00:00Z
Benjamin Cull,association football,1998-10-21T00:00:00Z,2023-09-14T00:00:00Z
Benjamin Dabbs,association football,1904-04-17T00:00:00Z,2000-12-30T00:00:00Z
Benjamin Davidovich,association football,1930-02-18T00:00:00Z,2024-06-25T00:00:00Z
Benjamin Dwomoh,association football,1935-07-01T00:00:00Z,2013-10-02T00:00:00Z
Benjamin Howard Baker,association football,1892-02-13T00:00:00Z,1987-09-10T00:00:00Z
Benjamin Howard Baker,association football,1892-02-15T00:00:00Z,1987-09-10T00:00:00Z
Benjamin Massing,association football,1962-06-20T00:00:00Z,2017-12-10T00:00:00Z
Benjamin Owusu,association football,1989-07-20T00:00:00Z,2010-11-10T00:00:00Z
Benjamin Rath,karate,1994-08-06T00:00:00Z,2017-03-19T00:00:00Z
Benjamin Sheppard,Australian rules football,1890-06-23T00:00:00Z,1931-09-09T00:00:00Z
Benjamin Spilsbury,association football,1864-08-01T00:00:00Z,1938-08-15T00:00:00Z
Benjamín Delgado,association football,1897-06-01T00:00:00Z,2000-01-01T00:00:00Z
Benjamín Laterza,association football,1909-06-28T00:00:00Z,2001-04-07T00:00:00Z
Benjamín Maldonado,association football,1928-01-04T00:00:00Z,http://www.wikidata.org/.well-known/genid/64045334eb8453e66b76f4a4cce9e20f
Benjamín Moreno,association football,1955-04-17T00:00:00Z,2020-05-01T00:00:00Z
Benjamín Santos,association football,1924-02-07T00:00:00Z,1964-07-07T00:00:00Z
Benji Radach,mixed martial arts,1979-04-05T00:00:00Z,2024-08-26T00:00:00Z
Bennett Masinga,association football,1965-01-14T00:00:00Z,2013-11-14T00:00:00Z
Bennie Hofs,association football,1946-11-02T00:00:00Z,2017-06-04T00:00:00Z
Bennie Le Sueur,Australian rules football,1917-03-22T00:00:00Z,1994-08-17T00:00:00Z
Bennie Lunn,Australian rules football,1905-06-11T00:00:00Z,1985-04-25T00:00:00Z
Bennie Muller,association football,1938-08-14T00:00:00Z,2024-01-17T00:00:00Z
Bennie Slaats,association football,1942-05-18T00:00:00Z,2024-04-11T00:00:00Z
Benno Hartmann,association football,1924-10-04T00:00:00Z,2001-04-12T00:00:00Z
Benno Schmied,association football,1914-02-03T00:00:00Z,1995-09-15T00:00:00Z
Benno Tael,association football,1933-02-06T00:00:00Z,2020-12-13T00:00:00Z
Benny Bond,association football,1904-08-30T00:00:00Z,1972-03-01T00:00:00Z
Benny Cairney,association football,1945-10-16T00:00:00Z,2023-01-01T00:00:00Z
Benny Carelsz,association football,1947-08-28T00:00:00Z,2017-07-19T00:00:00Z
Benny Craig,association football,1915-12-06T00:00:00Z,1982-01-20T00:00:00Z
Benny Cross,association football,1898-08-23T00:00:00Z,1986-01-01T00:00:00Z
Benny Dollo,association football,1950-09-22T00:00:00Z,2023-02-01T00:00:00Z
Benny Fenton,association football,1918-10-28T00:00:00Z,2000-07-29T00:00:00Z
Benny Friel,association football,1941-09-16T00:00:00Z,2010-02-16T00:00:00Z
Benny Gaughran,association football,1915-09-29T00:00:00Z,1977-09-20T00:00:00Z
Benny Grant,ice hockey,1908-07-14T00:00:00Z,1991-07-30T00:00:00Z
Benny Green,association football,1883-02-23T00:00:00Z,1917-04-26T00:00:00Z
Benny Guagliardi,association football,1937-05-11T00:00:00Z,2025-01-18T00:00:00Z
Benny Henderson,association football,1926-01-01T00:00:00Z,1993-01-01T00:00:00Z
Benny Jones,association football,1920-03-23T00:00:00Z,1972-01-01T00:00:00Z
Benny Leonard,ice hockey,1896-04-07T00:00:00Z,1947-04-18T00:00:00Z
Benny Leonard,ice hockey,1896-04-17T00:00:00Z,1947-04-18T00:00:00Z
Benny Lester,association football,1920-02-10T00:00:00Z,1958-01-01T00:00:00Z
Benny Lohse,association football,1935-03-24T00:00:00Z,2004-11-08T00:00:00Z
Benny MacDonnell,association football,1930-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/476ba9a807fe96049e81a3a17b810d9d
Benny McLaughlin,association football,1928-04-10T00:00:00Z,2012-12-27T00:00:00Z
Benny Michaux,association football,1921-09-07T00:00:00Z,1987-08-15T00:00:00Z
Benny Nielsen,association football,1951-03-07T00:00:00Z,2019-02-23T00:00:00Z
Benny Rooney,association football,1943-05-03T00:00:00Z,2023-07-30T00:00:00Z
Benny Söderling,association football,1941-03-11T00:00:00Z,2009-04-25T00:00:00Z
Benny Thomson,association football,1913-06-08T00:00:00Z,1940-11-12T00:00:00Z
Benny Woit,ice hockey,1928-01-07T00:00:00Z,2016-12-07T00:00:00Z
Benny Yorston,association football,1905-10-14T00:00:00Z,1977-11-19T00:00:00Z
Bent Dideriksen,association football,1931-07-16T00:00:00Z,2021-12-22T00:00:00Z
Bent Hansen,association football,1933-09-13T00:00:00Z,2001-03-08T00:00:00Z
Bent Krog,association football,1935-03-31T00:00:00Z,2004-08-13T00:00:00Z
Bent Løfqvist,association football,1936-02-26T00:00:00Z,2022-04-14T00:00:00Z
Bent Pedersen,association football,1928-07-13T00:00:00Z,2001-02-13T00:00:00Z
Bent Roland Hansen,ice hockey,1948-07-06T00:00:00Z,2011-10-21T00:00:00Z
Bent Schmidt-Hansen,association football,1946-11-27T00:00:00Z,2013-07-01T00:00:00Z
Bent Sørensen,association football,1926-06-23T00:00:00Z,2011-06-25T00:00:00Z
Bent Wolmar,association football,1937-08-08T00:00:00Z,2024-09-06T00:00:00Z
Bentes,association football,1927-08-29T00:00:00Z,2003-02-06T00:00:00Z
Bento Mântua,association football,1878-09-26T00:00:00Z,1932-12-18T00:00:00Z
Benzjamin Astrug,association football,1916-06-26T00:00:00Z,2006-01-01T00:00:00Z
Benè Gola,association football,1904-12-28T00:00:00Z,http://www.wikidata.org/.well-known/genid/8bce69447debc16f302a48f6791598b2
Bené,association football,1942-09-04T00:00:00Z,2024-08-04T00:00:00Z
Benê,association football,1935-02-28T00:00:00Z,2001-01-06T00:00:00Z
Bep Guidolin,ice hockey,1925-12-09T00:00:00Z,2008-11-24T00:00:00Z
Bep Leentvaar,association football,1921-02-04T00:00:00Z,2001-02-12T00:00:00Z
Bep Zaal,association football,1932-11-04T00:00:00Z,2014-01-30T00:00:00Z
Ber Groosjohan,association football,1897-06-16T00:00:00Z,1971-08-05T00:00:00Z
Berardo Frisoni,association football,1904-12-06T00:00:00Z,1976-04-08T00:00:00Z
Berardo Lanciaprima,association football,1921-02-26T00:00:00Z,1996-08-23T00:00:00Z
Berasaluce,association football,1931-01-04T00:00:00Z,2022-02-08T00:00:00Z
Berend Scholtens,association football,1918-10-16T00:00:00Z,2001-07-12T00:00:00Z
Beres Reilly,Australian rules football,1914-09-17T00:00:00Z,1943-07-23T00:00:00Z
