athleteLabel,occupationOrSportLabel,dateOfBirth,dateOfDeath
Greta W. Stanton,swimming,1919-04-09T00:00:00Z,2011-05-18T00:00:00Z
Grete Busch,athletics,1911-06-19T00:00:00Z,1997-11-20T00:00:00Z
Grete Frederiksen,swimming,1918-01-01T00:00:00Z,2007-01-01T00:00:00Z
Grete Herber,table tennis,1910-09-15T00:00:00Z,2005-01-01T00:00:00Z
Grete Heublein,athletics,1908-01-29T00:00:00Z,1997-03-02T00:00:00Z
Grete Ittlinger,swimming,1922-04-14T00:00:00Z,2004-01-01T00:00:00Z
Grete Jenny,athletics,1930-02-27T00:00:00Z,2015-11-15T00:00:00Z
Grete Kvaal,tennis,1915-04-27T00:00:00Z,2009-11-29T00:00:00Z
Grete Neumann,athletics,1912-06-19T00:00:00Z,1946-09-14T00:00:00Z
Grete Pavlousek,athletics,1923-10-07T00:00:00Z,2015-10-17T00:00:00Z
Grete Rosenberg,swimming,1896-10-07T00:00:00Z,1979-02-05T00:00:00Z
Grete Waitz,athletics,1953-10-01T00:00:00Z,2011-04-19T00:00:00Z
Gretel Bergmann,athletics,1914-04-12T00:00:00Z,2017-07-25T00:00:00Z
Gretel Bolliger,athletics,1921-12-03T00:00:00Z,2009-07-20T00:00:00Z
Grethe Lovsø Nielsen,athletics,1926-03-10T00:00:00Z,2017-03-09T00:00:00Z
Grethe Werner,athletics,1928-05-28T00:00:00Z,2014-10-30T00:00:00Z
Grethe Whitehead,athletics,1914-06-24T00:00:00Z,2000-04-01T00:00:00Z
Grietje de Jongh,athletics,1924-11-02T00:00:00Z,2002-02-06T00:00:00Z
Grigori Anissimov,swimming,1967-01-17T00:00:00Z,2021-12-03T00:00:00Z
Grigorios Georgakopoulos,athletics,1909-01-01T00:00:00Z,1956-01-01T00:00:00Z
Grigorios Georgakopoulos,athletics,1909-01-01T00:00:00Z,1956-02-21T00:00:00Z
Grigorios Georgakopoulos,athletics,1910-01-01T00:00:00Z,1956-01-01T00:00:00Z
Grigorios Georgakopoulos,athletics,1910-01-01T00:00:00Z,1956-02-21T00:00:00Z
Grigoris Lambrakis,athletics,1912-04-03T00:00:00Z,1963-05-27T00:00:00Z
Grigoriy Degtyaryov,athletics,1958-08-16T00:00:00Z,2011-03-07T00:00:00Z
Grigory Isayevich Nikiforov,athletics,1903-12-25T00:00:00Z,1972-12-26T00:00:00Z
Grigory Kiselyov,swimming,1937-08-30T00:00:00Z,2000-12-16T00:00:00Z
Grigory Suchkov,athletics,1917-01-01T00:00:00Z,1979-01-01T00:00:00Z
Grover Klemmer,athletics,1921-03-16T00:00:00Z,2015-08-23T00:00:00Z
Grzegorz Basiak,athletics,1962-06-22T00:00:00Z,2008-10-27T00:00:00Z
Grzegorz Dunecki,athletics,1915-09-24T00:00:00Z,1959-11-13T00:00:00Z
Grégoire Illorson,athletics,1955-01-06T00:00:00Z,2016-03-02T00:00:00Z
Gudmund Skrivervik,athletics,1921-04-18T00:00:00Z,2016-04-18T00:00:00Z
Gudrun Agerholm Roll,tennis,1900-09-27T00:00:00Z,1942-01-01T00:00:00Z
Gudrun Arenander,athletics,1921-03-25T00:00:00Z,2020-08-28T00:00:00Z
Gudrun Berend,athletics,1955-04-27T00:00:00Z,2011-08-22T00:00:00Z
Gudrun Nielsen,swimming,1922-02-23T00:00:00Z,http://www.wikidata.org/.well-known/genid/44e6fee7a042a1bdb6c59da16ef67e7d
Gudrun Pflüger,athletics,1972-08-18T00:00:00Z,2023-08-17T00:00:00Z
Gudrun Røstad,swimming,1909-07-18T00:00:00Z,1992-02-11T00:00:00Z
Gudrun Wegner,swimming,1955-02-28T00:00:00Z,2005-01-16T00:00:00Z
Guido Calvi,athletics,1893-05-01T00:00:00Z,1958-09-06T00:00:00Z
Guido Cominotto,athletics,1901-10-04T00:00:00Z,1967-03-09T00:00:00Z
Guido Dold,athletics,1963-03-22T00:00:00Z,2007-05-12T00:00:00Z
Guido Elmi,swimming,1935-01-01T00:00:00Z,2018-01-01T00:00:00Z
Guido Muttikas,swimming,1925-08-13T00:00:00Z,2007-11-10T00:00:00Z
Guido Taft,tennis,1922-12-21T00:00:00Z,1991-04-19T00:00:00Z
Guilherme Espírito Santo,athletics,1919-10-30T00:00:00Z,2012-11-25T00:00:00Z
Guilherme Pinto Basto,tennis,1864-02-01T00:00:00Z,1957-07-26T00:00:00Z
Guillaume Marquet,athletics,1922-06-20T00:00:00Z,2010-12-05T00:00:00Z
Guillaume Tell,athletics,1902-07-08T00:00:00Z,1998-10-06T00:00:00Z
Guillem Ros Massot,athletics,1925-05-14T00:00:00Z,2010-03-13T00:00:00Z
Guillermo Alberto Chiaraviglio,athletics,1956-07-11T00:00:00Z,2020-03-15T00:00:00Z
Guillermo Amparan,athletics,1905-01-01T00:00:00Z,1984-03-29T00:00:00Z
Guillermo Avalos,athletics,1923-01-01T00:00:00Z,1978-01-01T00:00:00Z
Guillermo Echevarría,swimming,1948-05-13T00:00:00Z,2021-11-24T00:00:00Z
Guillermo García-Huidobro,athletics,1913-07-24T00:00:00Z,1956-06-03T00:00:00Z
Guillermo Robson,tennis,1903-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/9d7ff5fa8ac2d726e9e51b07a6a5a303
Guillermo Solá,athletics,1929-07-25T00:00:00Z,2020-02-24T00:00:00Z
Guillermo Suárez,athletics,1912-09-08T00:00:00Z,1947-05-31T00:00:00Z
Guillermo Weller,athletics,1913-05-04T00:00:00Z,1999-06-04T00:00:00Z
Guinn Smith,athletics,1920-05-02T00:00:00Z,2004-01-20T00:00:00Z
Gull Roberg,tennis,1908-06-23T00:00:00Z,1995-06-29T00:00:00Z
Gull Wieselgren,athletics,1920-01-01T00:00:00Z,1984-01-01T00:00:00Z
Gumersindo Gómez,athletics,1929-01-13T00:00:00Z,2010-03-14T00:00:00Z
Gun Sorling,athletics,2000-01-01T00:00:00Z,2002-02-01T00:00:00Z
Gun-Britt Flink,athletics,1943-03-29T00:00:00Z,2009-02-07T00:00:00Z
Gundel Wittmann,athletics,1905-09-18T00:00:00Z,1990-05-28T00:00:00Z
Gunder Hägg,athletics,1918-12-31T00:00:00Z,2004-11-27T00:00:00Z
Gunilla Jonsson,swimming,1954-07-31T00:00:00Z,2006-02-12T00:00:00Z
Gunilla Lundberg,swimming,1957-02-06T00:00:00Z,2024-03-24T00:00:00Z
Gunnar Bergh,athletics,1909-03-20T00:00:00Z,1986-01-25T00:00:00Z
Gunnar Bergsten,athletics,1920-01-03T00:00:00Z,1998-06-25T00:00:00Z
Gunnar Bolander,athletics,1889-07-20T00:00:00Z,1964-12-19T00:00:00Z
Gunnar Bratt,athletics,1916-01-16T00:00:00Z,1994-07-27T00:00:00Z
Gunnar Christensen,athletics,1913-01-01T00:00:00Z,1986-01-01T00:00:00Z
Gunnar Erdal-Aase,athletics,1918-01-07T00:00:00Z,1986-09-19T00:00:00Z
Gunnar Fredriksen,athletics,1907-02-28T00:00:00Z,1994-05-01T00:00:00Z
Gunnar Hagen,athletics,1904-06-11T00:00:00Z,1969-04-06T00:00:00Z
Gunnar Huseby,athletics,1923-11-04T00:00:00Z,1995-05-28T00:00:00Z
Gunnar Höckert,athletics,1910-02-12T00:00:00Z,1940-02-11T00:00:00Z
Gunnar Høst Sjøwall,tennis,1936-01-22T00:00:00Z,2013-09-09T00:00:00Z
Gunnar Jansson,athletics,1897-10-13T00:00:00Z,1953-12-15T00:00:00Z
Gunnar Johnson,athletics,1889-07-03T00:00:00Z,1926-06-19T00:00:00Z
Gunnar Kalstad,athletics,1934-11-29T00:00:00Z,1976-05-12T00:00:00Z
Gunnar Larsen,athletics,1898-01-22T00:00:00Z,http://www.wikidata.org/.well-known/genid/5017b8be4024e33af56ee0ac4ff9af34
Gunnar Lindecrantz,athletics,1921-09-30T00:00:00Z,2005-01-01T00:00:00Z
Gunnar Lindström,athletics,1896-02-11T00:00:00Z,1951-10-06T00:00:00Z
Gunnar Ljunggren,athletics,1924-01-17T00:00:00Z,2006-08-14T00:00:00Z
Gunnar Mägi,swimming,1932-02-02T00:00:00Z,1979-05-18T00:00:00Z
Gunnar Nielsen,athletics,1928-03-25T00:00:00Z,1985-05-29T00:00:00Z
Gunnar Nilsson,athletics,1889-08-19T00:00:00Z,1948-03-08T00:00:00Z
Gunnar Ollén,table tennis,1913-11-22T00:00:00Z,2014-07-14T00:00:00Z
Gunnar Petersson,athletics,1915-10-10T00:00:00Z,2003-07-04T00:00:00Z
Gunnar Päron,swimming,1929-11-21T00:00:00Z,2009-01-22T00:00:00Z
Gunnar Rasmussen,athletics,1894-01-30T00:00:00Z,1945-12-05T00:00:00Z
Gunnar Rönström,athletics,1884-01-25T00:00:00Z,1941-07-05T00:00:00Z
Gunnar Setterwall,tennis,1881-08-18T00:00:00Z,1928-02-26T00:00:00Z
Gunnar Sköld,athletics,1909-07-04T00:00:00Z,1935-01-01T00:00:00Z
Gunnar Sundman,swimming,1893-04-15T00:00:00Z,1946-07-20T00:00:00Z
Gunnar Tjörnebo,athletics,1927-03-23T00:00:00Z,2009-03-15T00:00:00Z
Gunnar Wennerström,swimming,1879-06-27T00:00:00Z,1931-06-02T00:00:00Z
Gunnar Werner,swimming,1915-05-14T00:00:00Z,1993-02-03T00:00:00Z
Gunnie Nortov,athletics,1940-11-29T00:00:00Z,2008-06-14T00:00:00Z
Gunther Philipp,swimming,1918-06-08T00:00:00Z,2003-10-02T00:00:00Z
Gunther Philipp,swimming,1918-06-08T00:00:00Z,2003-10-05T00:00:00Z
Gunther Rathgeber,badminton,1940-09-10T00:00:00Z,2021-07-21T00:00:00Z
Guo Jie,athletics,1912-01-16T00:00:00Z,2015-11-15T00:00:00Z
Gurli Ewerlund,swimming,1902-10-13T00:00:00Z,1985-06-10T00:00:00Z
Gurnam Singh,athletics,1931-08-16T00:00:00Z,2006-12-07T00:00:00Z
Gus Faulkner,golf,1893-01-01T00:00:00Z,1976-08-06T00:00:00Z
Gus Kearney,tennis,1870-11-22T00:00:00Z,1907-03-10T00:00:00Z
Gus Pope,athletics,1898-11-29T00:00:00Z,1953-01-01T00:00:00Z
Gus Redmond,athletics,1912-11-11T00:00:00Z,1978-11-06T00:00:00Z
Gus Ryder,swimming,1899-01-11T00:00:00Z,1991-05-23T00:00:00Z
Gus Stager,swimming,1927-01-01T00:00:00Z,2019-07-06T00:00:00Z
Gusman Kosanov,athletics,1935-05-25T00:00:00Z,1990-07-19T00:00:00Z
Gussie Moran,tennis,1923-09-08T00:00:00Z,2013-01-16T00:00:00Z
Gustaf Carlén,athletics,1890-12-29T00:00:00Z,1975-01-08T00:00:00Z
Gustaf Ericson,athletics,1912-08-12T00:00:00Z,1999-03-23T00:00:00Z
Gustaf Grönberger,athletics,1882-06-12T00:00:00Z,1972-08-28T00:00:00Z
Gustaf Jansson,athletics,1922-01-05T00:00:00Z,2012-04-11T00:00:00Z
Gustaf Koutonen,athletics,1910-08-17T00:00:00Z,1977-07-08T00:00:00Z
Gustaf Lindblom,athletics,1891-12-03T00:00:00Z,1960-04-26T00:00:00Z
Gustaf Linderholm,athletics,1894-06-30T00:00:00Z,1975-04-22T00:00:00Z
Gustaf Lindh,athletics,1926-05-21T00:00:00Z,2015-09-03T00:00:00Z
Gustaf Ljunggren,athletics,1893-02-06T00:00:00Z,1984-12-12T00:00:00Z
Gustaf Malmsten,athletics,1889-12-04T00:00:00Z,1976-03-30T00:00:00Z
Gustaf Mattsson,athletics,1893-09-08T00:00:00Z,1977-01-15T00:00:00Z
Gustaf Nordén,athletics,1884-10-23T00:00:00Z,1947-12-14T00:00:00Z
Gustaf Rundberg,athletics,1871-04-20T00:00:00Z,1950-03-30T00:00:00Z
Gustaf Strand,athletics,1922-01-30T00:00:00Z,2007-12-19T00:00:00Z
Gustaf Strandberg,athletics,1898-11-11T00:00:00Z,1953-11-07T00:00:00Z
Gustaf Söderström,athletics,1865-11-25T00:00:00Z,1958-11-12T00:00:00Z
Gustaf Törnros,athletics,1887-03-18T00:00:00Z,1941-04-02T00:00:00Z
Gustaf V of Sweden,tennis,1858-06-16T00:00:00Z,1950-10-29T00:00:00Z
Gustaf Wejnarth,athletics,1902-04-24T00:00:00Z,1990-04-22T00:00:00Z
Gustaf Wretman,swimming,1888-08-10T00:00:00Z,1949-10-17T00:00:00Z
Gustav Betzén,athletics,1886-01-14T00:00:00Z,1978-11-13T00:00:00Z
Gustav Collin,swimming,1890-05-23T00:00:00Z,1966-10-25T00:00:00Z
Gustav Fröhlich,swimming,1902-01-01T00:00:00Z,1968-04-17T00:00:00Z
Gustav Hansen,athletics,1902-03-05T00:00:00Z,1977-01-09T00:00:00Z
Gustav Hrubý,gymnastics,1916-04-18T00:00:00Z,http://www.wikidata.org/.well-known/genid/d6d477bcd0fc7a949273347ed270ceab
Gustav Jaenecke,tennis,1908-05-22T00:00:00Z,1985-05-30T00:00:00Z
Gustav Kalkun,athletics,1898-03-22T00:00:00Z,1972-04-24T00:00:00Z
Gustav Kiilim,athletics,1886-03-22T00:00:00Z,1938-07-16T00:00:00Z
Gustav Kinn,athletics,1895-06-10T00:00:00Z,1978-10-31T00:00:00Z
Gustav Krojer,athletics,1885-06-30T00:00:00Z,1945-01-30T00:00:00Z
Gustav Möller,athletics,1887-06-15T00:00:00Z,1983-09-23T00:00:00Z
Gustav Nilsson,athletics,1903-01-15T00:00:00Z,1978-07-26T00:00:00Z
Gustav Ntiforo,athletics,1933-03-26T00:00:00Z,2021-10-11T00:00:00Z
Gustav Peinemann,athletics,1909-02-18T00:00:00Z,1982-04-16T00:00:00Z
Gustav Rau,athletics,1878-02-20T00:00:00Z,http://www.wikidata.org/.well-known/genid/242489a8f95d3e204023a48fd6a08f84
Gustav Stührk,athletics,1913-04-09T00:00:00Z,1997-01-30T00:00:00Z
Gustav Sule,athletics,1910-11-10T00:00:00Z,1942-04-03T00:00:00Z
Gustav Uhlshöfer,gymnastics,1865-01-18T00:00:00Z,1913-01-01T00:00:00Z
Gustav Wegner,athletics,1903-01-04T00:00:00Z,1942-06-07T00:00:00Z
Gustav Weinkötz,athletics,1912-12-17T00:00:00Z,1986-03-28T00:00:00Z
Gustav Östling,athletics,1914-12-17T00:00:00Z,1989-07-09T00:00:00Z
Gustave Brickner,swimming,1912-02-10T00:00:00Z,1991-12-05T00:00:00Z
"Gustave Fitzhugh Touchard, Jr.",tennis,1888-01-11T00:00:00Z,1918-09-05T00:00:00Z
Gustave Klein,swimming,1901-11-28T00:00:00Z,1962-01-02T00:00:00Z
Gustave Lauvaux,athletics,1892-11-21T00:00:00Z,1970-04-08T00:00:00Z
Gustave Remouet,athletics,1900-12-25T00:00:00Z,1924-04-12T00:00:00Z
Gustave Wuyts,athletics,1903-02-27T00:00:00Z,1979-01-13T00:00:00Z
Gustavo Ehlers,athletics,1925-06-23T00:00:00Z,2017-07-08T00:00:00Z
Gustavo Palafox,tennis,1923-11-15T00:00:00Z,2006-01-01T00:00:00Z
Gusztáv Kettesi,swimming,1929-05-17T00:00:00Z,2003-07-04T00:00:00Z
Gusztáv Rózsahegyi,athletics,1901-02-28T00:00:00Z,1975-01-09T00:00:00Z
Guta Lehavi,athletics,1910-07-02T00:00:00Z,2011-01-20T00:00:00Z
Guto Nyth Brân,athletics,1700-01-01T00:00:00Z,1737-01-01T00:00:00Z
Guus Kessler,tennis,1888-06-16T00:00:00Z,1972-11-05T00:00:00Z
Guus Zeegers,athletics,1906-01-25T00:00:00Z,1978-02-26T00:00:00Z
Guy Amouretti,table tennis,1925-02-27T00:00:00Z,2011-06-08T00:00:00Z
Guy Boissière,swimming,1929-05-11T00:00:00Z,2005-12-20T00:00:00Z
Guy Butler,athletics,1899-08-25T00:00:00Z,1981-02-22T00:00:00Z
Guy Cury,athletics,1930-03-21T00:00:00Z,2018-03-16T00:00:00Z
Guy Holdaway,athletics,1886-02-28T00:00:00Z,1973-01-01T00:00:00Z
Guy Husson,athletics,1931-03-02T00:00:00Z,2025-06-18T00:00:00Z
Guy Jackson,tennis,1921-09-20T00:00:00Z,1972-06-18T00:00:00Z
Guy Lagorce,athletics,1937-01-12T00:00:00Z,2023-07-13T00:00:00Z
Guy Lejeune,tennis,1881-01-03T00:00:00Z,1914-07-23T00:00:00Z
Guy Middleton,swimming,1900-08-04T00:00:00Z,1994-10-31T00:00:00Z
Guy Mierczuk,athletics,1936-07-23T00:00:00Z,2015-02-05T00:00:00Z
Guy Montserret,swimming,1935-06-24T00:00:00Z,2014-11-26T00:00:00Z
Guy Namurois,athletics,1961-02-05T00:00:00Z,2012-02-19T00:00:00Z
Guy Porter,athletics,1884-09-08T00:00:00Z,1951-02-22T00:00:00Z
Guy Prieur,cycling,1941-10-18T00:00:00Z,2022-12-27T00:00:00Z
Guy Péron,athletics,1919-03-11T00:00:00Z,1984-06-24T00:00:00Z
Guy Sautter,badminton,1886-01-01T00:00:00Z,1961-10-29T00:00:00Z
Guy Sundt,athletics,1898-02-18T00:00:00Z,1955-10-25T00:00:00Z
Guy Texereau,athletics,1935-05-14T00:00:00Z,2001-04-28T00:00:00Z
Guy Troy,athletics,1923-03-15T00:00:00Z,2023-03-17T00:00:00Z
Guy Trèves,athletics,1937-10-17T00:00:00Z,2009-09-20T00:00:00Z
Guy Van Goethem,athletics,1922-07-16T00:00:00Z,2012-07-12T00:00:00Z
Guy Wolstenholme,golf,1931-03-08T00:00:00Z,1984-10-09T00:00:00Z
Guy d'Arcangues,golf,1924-05-31T00:00:00Z,2004-09-22T00:00:00Z
Guy de la Chapelle,tennis,1868-07-16T00:00:00Z,1923-08-27T00:00:00Z
Guy van Branteghem,badminton,1932-01-25T00:00:00Z,2013-02-18T00:00:00Z
Guðmundur Hermannsson,athletics,1925-07-28T00:00:00Z,2003-06-15T00:00:00Z
Guðmundur Ingólfsson,swimming,1929-04-28T00:00:00Z,1987-08-13T00:00:00Z
Guðmundur Lárusson,athletics,1925-11-23T00:00:00Z,2010-01-14T00:00:00Z
Gvido Jekals,athletics,1904-07-01T00:00:00Z,1969-01-02T00:00:00Z
Gwen Buck,athletics,1929-01-01T00:00:00Z,2005-02-13T00:00:00Z
Gwen Buck,table tennis,1929-01-01T00:00:00Z,2005-02-13T00:00:00Z
Gwen Buck,swimming,1929-01-01T00:00:00Z,2005-02-13T00:00:00Z
Gwen Lawson,swimming,1939-07-05T00:00:00Z,2024-10-01T00:00:00Z
Gwen Rix,swimming,1918-04-01T00:00:00Z,2000-04-30T00:00:00Z
Gwen Sterry,tennis,1905-01-01T00:00:00Z,1987-12-23T00:00:00Z
Gwen Thiele,tennis,1918-03-23T00:00:00Z,1979-11-16T00:00:00Z
Gwen Utz,tennis,1900-01-01T00:00:00Z,1979-01-01T00:00:00Z
Gwendoline Eastlake-Smith,tennis,1883-08-14T00:00:00Z,1941-09-18T00:00:00Z
Gwendoline Porter,athletics,1902-04-25T00:00:00Z,1993-08-29T00:00:00Z
Gwinn Henry,athletics,1877-01-01T00:00:00Z,1955-05-16T00:00:00Z
Gwinyai Chingoka,tennis,1982-09-27T00:00:00Z,2022-01-27T00:00:00Z
Gwitha Shand,swimming,1904-07-31T00:00:00Z,1962-12-11T00:00:00Z
Gwon Taeha,athletics,1906-06-02T00:00:00Z,1971-10-10T00:00:00Z
Gwyneth Thomas,tennis,1940-07-09T00:00:00Z,2005-10-10T00:00:00Z
Gwynne Evans,swimming,1880-09-03T00:00:00Z,1965-01-21T00:00:00Z
Gyula Belloni,athletics,1904-02-06T00:00:00Z,1977-06-28T00:00:00Z
Gyula Dobay,swimming,1937-11-18T00:00:00Z,2007-06-11T00:00:00Z
Gyula Gyenes,athletics,1911-02-20T00:00:00Z,1988-06-26T00:00:00Z
Gyula Kakas,athletics,1875-03-28T00:00:00Z,1928-02-25T00:00:00Z
Gyula Kellner,athletics,1871-04-11T00:00:00Z,1940-07-28T00:00:00Z
Gyula Kovách,athletics,1908-09-02T00:00:00Z,2000-01-01T00:00:00Z
Gyula Kánásy,swimming,1913-10-21T00:00:00Z,1984-08-16T00:00:00Z
Gyula Németh,athletics,1959-12-02T00:00:00Z,2023-03-12T00:00:00Z
Gyula Pálóczi,athletics,1962-09-13T00:00:00Z,2009-01-28T00:00:00Z
Gyula Strausz,athletics,1880-02-26T00:00:00Z,1949-03-18T00:00:00Z
Gyula Tóth,athletics,1936-04-12T00:00:00Z,2006-11-02T00:00:00Z
Gyula Vangel,table tennis,1888-12-13T00:00:00Z,1964-01-01T00:00:00Z
Gyula Válent,swimming,1926-09-27T00:00:00Z,2010-09-10T00:00:00Z
Gyula Zsivótzky,athletics,1937-02-25T00:00:00Z,2007-09-29T00:00:00Z
György Csordás,swimming,1928-10-06T00:00:00Z,2000-05-09T00:00:00Z
György Csányi,athletics,1922-03-07T00:00:00Z,1978-12-13T00:00:00Z
György Dungyersky,tennis,1902-01-01T00:00:00Z,1983-01-01T00:00:00Z
György Erdelyi,athletics,1947-07-15T00:00:00Z,2013-06-01T00:00:00Z
György Erdélyi,swimming,1923-03-31T00:00:00Z,2012-03-25T00:00:00Z
György Farkas,gymnastics,1924-11-24T00:00:00Z,1988-05-27T00:00:00Z
György Ipacs,swimming,1933-01-30T00:00:00Z,2006-05-26T00:00:00Z
György Kiss,athletics,1936-05-01T00:00:00Z,1987-06-27T00:00:00Z
György Kunsagi,swimming,1934-03-12T00:00:00Z,2007-09-06T00:00:00Z
György Lakatos,table tennis,1918-05-27T00:00:00Z,2001-07-09T00:00:00Z
György Mitró,swimming,1930-03-06T00:00:00Z,2010-01-04T00:00:00Z
György Müller,swimming,1938-05-06T00:00:00Z,2003-02-07T00:00:00Z
György Rázsó,badminton,1938-03-03T00:00:00Z,2008-11-02T00:00:00Z
György Sztantics,athletics,1878-08-19T00:00:00Z,1918-07-10T00:00:00Z
György Tumpek,swimming,1929-01-27T00:00:00Z,2022-12-21T00:00:00Z
György Vörös,badminton,1959-03-11T00:00:00Z,2021-01-07T00:00:00Z
Gábor Gerő,athletics,1909-02-28T00:00:00Z,1977-01-01T00:00:00Z
Gábor Kucsera,swimming,1949-07-31T00:00:00Z,2015-04-21T00:00:00Z
Gábor Rátonyi,swimming,1952-09-11T00:00:00Z,2019-02-26T00:00:00Z
Gábor Udvarhelyi,athletics,1953-03-13T00:00:00Z,2022-10-02T00:00:00Z
Gé Dekker,swimming,1904-12-10T00:00:00Z,1995-03-18T00:00:00Z
Géjza Valent,athletics,1953-10-03T00:00:00Z,2024-10-06T00:00:00Z
Géo André,athletics,1889-08-13T00:00:00Z,1943-05-04T00:00:00Z
Gérard Barras,athletics,1937-01-12T00:00:00Z,1979-01-01T00:00:00Z
Gérard Berthault,gymnastics,1912-06-27T00:00:00Z,1953-05-01T00:00:00Z
Gérard Blitz,swimming,1901-08-01T00:00:00Z,1979-03-08T00:00:00Z
Gérard Brosselin,tennis,1874-05-30T00:00:00Z,1940-03-03T00:00:00Z
Gérard Coignot,swimming,1936-01-01T00:00:00Z,2023-10-14T00:00:00Z
Gérard Côté,athletics,1913-07-27T00:00:00Z,1993-06-12T00:00:00Z
Gérard Delarge,athletics,1884-08-05T00:00:00Z,http://www.wikidata.org/.well-known/genid/676709a5042d95bc0bc1ec2128f0d447
Gérard Fenouil,athletics,1945-06-23T00:00:00Z,2023-10-08T00:00:00Z
Gérard Gropaiz,swimming,1943-08-01T00:00:00Z,2012-10-06T00:00:00Z
Gérard Meister,swimming,1889-09-04T00:00:00Z,1967-11-07T00:00:00Z
Gérard Noel,athletics,1900-06-24T00:00:00Z,1963-06-11T00:00:00Z
Gérard Pilet,tennis,1933-09-15T00:00:00Z,2011-05-08T00:00:00Z
Gérard Rasquin,athletics,1927-07-30T00:00:00Z,2012-12-11T00:00:00Z
Gérard du Peloux,athletics,1922-08-04T00:00:00Z,2015-05-15T00:00:00Z
Gérard van Opdorp,swimming,1925-01-01T00:00:00Z,2003-01-01T00:00:00Z
Géza Kiss,swimming,1882-10-22T00:00:00Z,1952-08-23T00:00:00Z
Géza Kádas,swimming,1926-08-07T00:00:00Z,1979-03-06T00:00:00Z
Géza Kövesdi,athletics,1887-01-01T00:00:00Z,1950-01-01T00:00:00Z
Géza Szegedy,athletics,1884-01-01T00:00:00Z,1914-09-23T00:00:00Z
Géza Szigritz,swimming,1907-01-18T00:00:00Z,1949-12-12T00:00:00Z
Géza Varasdi,athletics,1928-02-06T00:00:00Z,2022-05-04T00:00:00Z
Géza Wertheim,tennis,1910-07-03T00:00:00Z,1979-08-10T00:00:00Z
Göran Hultin,athletics,1897-05-15T00:00:00Z,1949-09-12T00:00:00Z
Göran Högberg,athletics,1948-12-20T00:00:00Z,2019-01-21T00:00:00Z
Göran Larsson,swimming,1932-05-24T00:00:00Z,1989-02-27T00:00:00Z
Göran Svensson,athletics,1959-03-08T00:00:00Z,1995-10-06T00:00:00Z
Göran Unger,athletics,1899-09-29T00:00:00Z,1982-04-06T00:00:00Z
Göran Waxberg,athletics,1919-05-23T00:00:00Z,2007-01-17T00:00:00Z
Göran Widenfelt,athletics,1928-08-13T00:00:00Z,1985-03-09T00:00:00Z
Gösta Arvidsson,athletics,1925-08-21T00:00:00Z,2012-02-16T00:00:00Z
Gösta Bergkvist,athletics,1920-03-29T00:00:00Z,2015-10-05T00:00:00Z
Gösta Bergström,athletics,1903-08-06T00:00:00Z,1988-10-10T00:00:00Z
Gösta Bladin,athletics,1894-11-26T00:00:00Z,1972-08-04T00:00:00Z
Gösta Bruce,athletics,1947-01-03T00:00:00Z,2010-06-15T00:00:00Z
Gösta Brännström,athletics,1926-10-06T00:00:00Z,1997-03-07T00:00:00Z
Gösta Grandin,athletics,1908-10-11T00:00:00Z,1990-09-04T00:00:00Z
Gösta Hallberg,athletics,1891-08-04T00:00:00Z,1978-11-16T00:00:00Z
Gösta Hannula,athletics,1902-03-11T00:00:00Z,1978-07-07T00:00:00Z
Gösta Holmér,athletics,1891-09-23T00:00:00Z,1983-04-22T00:00:00Z
Gösta Jacobsson,athletics,1919-07-12T00:00:00Z,1976-01-01T00:00:00Z
Gösta Jansson,athletics,1903-02-08T00:00:00Z,1958-05-20T00:00:00Z
Gösta Klemming,athletics,1920-01-06T00:00:00Z,2000-06-25T00:00:00Z
Gösta Leandersson,athletics,1918-04-22T00:00:00Z,1995-01-01T00:00:00Z
Gösta Malmqvist,athletics,1898-01-29T00:00:00Z,1967-03-24T00:00:00Z
Gösta Moberg,athletics,1932-07-08T00:00:00Z,2016-05-12T00:00:00Z
Gösta Persson,swimming,1904-01-08T00:00:00Z,1991-02-23T00:00:00Z
Gösta Pettersson,athletics,1917-02-07T00:00:00Z,1992-02-01T00:00:00Z
Gösta Risberg,athletics,1919-05-21T00:00:00Z,1997-12-26T00:00:00Z
Gösta Svensson,athletics,1929-11-21T00:00:00Z,2018-10-14T00:00:00Z
Gösta Östbrink,athletics,1915-05-06T00:00:00Z,1999-11-03T00:00:00Z
Göte Andersson,swimming,1909-02-19T00:00:00Z,1975-05-12T00:00:00Z
Göte Hagström,athletics,1918-09-07T00:00:00Z,2014-10-05T00:00:00Z
Gøte Lundblad,athletics,1948-03-07T00:00:00Z,2017-08-07T00:00:00Z
Gül Çiray,athletics,1939-11-27T00:00:00Z,2019-08-25T00:00:00Z
Günter Dohrow,athletics,1927-08-15T00:00:00Z,2008-06-27T00:00:00Z
Günter Felske,table tennis,1924-02-02T00:00:00Z,1993-01-01T00:00:00Z
Günter Gamböck,table tennis,1931-04-04T00:00:00Z,2023-04-30T00:00:00Z
Günter Havenstein,athletics,1928-12-14T00:00:00Z,2008-02-09T00:00:00Z
Günter Heßelmann,athletics,1925-08-03T00:00:00Z,2010-09-12T00:00:00Z
Günter Köcher,table tennis,1948-03-26T00:00:00Z,2020-01-01T00:00:00Z
